鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
安樂區,房地(土地+建物),基隆市安樂區基金一路121巷31~60號,28.94,住,,,10304,土地1建物1車位0,一層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850503,80.22,3,2,2,有,有,2850000,35527,,0.0,0
安樂區,房地(土地+建物),基隆市安樂區中和路121~150號,109.74,住,,,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0790809,209.89,5,2,3,有,有,7150000,34065,,0.0,0
七堵區,房地(土地+建物),基隆市七堵區六堵一街181~210號,113.85,其他,,,10304,土地8建物1車位0,全,005,透天厝,見其他登記事項,鋼筋混凝土造,0970708,301.16,3,3,4,有,有,12600000,41838,,0.0,0
中山區,房地(土地+建物),基隆市中山區西定路61~90號,3.12,其他,,,10304,土地2建物1車位0,一層，騎樓,005,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0730306,12.6,0,0,1,無,無,750000,59524,,0.0,0
暖暖區,房地(土地+建物)+車位,基隆市暖暖區過港路10巷151~180號,9.23,住,,,10304,土地2建物1車位1,三層,011,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850319,53.97,1,1,1,有,有,1150000,21308,坡道機械,0.0,0
仁愛區,建物,基隆市仁愛區仁一路107巷1~30號,0.0,,,,10303,土地0建物1車位0,全,002,透天厝,住家用,磚造,0430101,44.3,4,3,2,有,無,4500000,101580,,0.0,0
中正區,房地(土地+建物),基隆市中正區祥豐街91~120號,27.33,住,,,10304,土地1建物1車位0,一層,003,公寓(5樓含以下無電梯),住家用,加強磚造,0630613,51.11,2,1,1,有,無,1630000,31892,,0.0,0
仁愛區,房地(土地+建物)+車位,基隆市仁愛區劉銘傳路31~60號,31.57,住,,,10304,土地1建物1車位1,三層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990805,189.09,3,2,2,有,有,15100000,79856,坡道平面,0.0,0
中正區,房地(土地+建物),基隆市中正區中正路788巷31~60號,63.0,住,,,10302,土地1建物1車位0,全,003,透天厝,住家用,加強磚造,0641103,97.37,3,2,2,有,無,1900000,19513,,0.0,0
中正區,房地(土地+建物),基隆市中正區觀海街91~120號,22.66,住,,,10304,土地1建物1車位0,六層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,111.63000000000001,3,2,2,有,有,3500000,31354,,0.0,0
中正區,房地(土地+建物)+車位,基隆市中正區觀海街31~60號,17.75,住,,,10304,土地1建物1車位1,二層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,132.49,2,2,1,有,有,2600000,19624,坡道平面,0.0,0
