鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
fa72埔鄉,土地,上洛陽段31~60地號,224.12,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,160000,714,,0.0,0
麟洛鄉,房地(土地+建物),屏東縣麟洛鄉田道村中華路農安巷1~30號,113.76,,一般農業區,甲種建築用地,10304,土地2建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0840216,192.63,3,3,3,有,無,2000000,10383,,0.0,0
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉南聖路1~30號,80.0,,鄉村區,乙種建築用地,10304,土地1建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,0830609,202.31,5,2,5,有,無,1980000,9787,,0.0,0
潮州鎮,房地(土地+建物),屏東縣潮州鎮三林路100巷1~30號,17.7,住,,,10304,土地1建物1車位0,一層,011,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840104,115.3,4,2,2,有,無,3000000,26019,,0.0,0
高樹鄉,土地,阿拔泉段571~600地號,562.0,,一般農業區,甲種建築用地,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1420000,2527,,0.0,0
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉水哮路27巷1~30號,76.0,,特定農業區,甲種建築用地,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0821218,126.12,4,2,3,有,無,2100000,16651,,0.0,0
高樹鄉,土地,大路關段舊大路關小段301~330地號,3394.0,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5600000,1650,,0.0,0
里港鄉,土地,武洛段1051~1080地號,1340.0,,一般農業區,農牧用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,336,,0.0,0
里港鄉,土地,武洛段1051~1080地號,1900.0,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,316,,0.0,0
潮州鎮,土地,光華段211~240地號,1138.21,,一般農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6686000,5874,,0.0,0
內埔鄉,房地(土地+建物),屏東縣內埔鄉東寧路601~630號,86.24,住,,,10304,土地2建物1車位0,全,003,透天厝,住商用,鋼筋混凝土造,0840704,181.84,9,2,3,有,無,3880000,21337,,0.0,0
竹田鄉,土地,鳳明段1051~1080地號,4032.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,2976,,0.0,0
萬巒鄉,房地(土地+建物),屏東縣萬巒鄉南進路71巷1~30號,72.0,住,,,10304,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0930716,152.02,5,1,3,有,無,2100000,13814,,0.0,0
新埤鄉,土地,上萬安段1201~1230地號,2745.49,,一般農業區,農牧用地,10305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1647294,600,,0.0,0
潮州鎮,土地,華興段991~1020地號,40.61,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1050000,25856,,0.0,0
潮州鎮,房地(土地+建物),屏東縣潮州鎮三星路1~30號,17.29,住,,,10304,土地1建物1車位0,七層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831108,88.03,2,1,1,有,無,950000,10792,,0.0,0
竹田鄉,土地,新田段1411~1440地號,3318.0,農,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5300000,1597,,0.0,0
潮州鎮,房地(土地+建物),屏東縣潮州鎮華安街1~30號,19.2,住,,,10304,土地1建物1車位0,六層,011,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830625,121.26,3,2,2,有,無,2000000,16493,,0.0,0
潮州鎮,房地(土地+建物),屏東縣潮州鎮興隆路91~120號,100.61,住,,,10304,土地2建物1車位0,全,003,透天厝,住商用,鋼筋混凝土造,0711021,175.09,4,2,3,有,無,8300000,47404,,0.0,0
萬巒鄉,房地(土地+建物),屏東縣萬巒鄉萬巒村民和路61~90號,774.29,住,,,10304,土地3建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0830903,664.7,6,6,7,有,無,12000000,18053,,0.0,0
